Country,ISO,Series Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Djibouti,DJI,"Adjusted net savings, including particulate emission damage (% of GNI)",39.53390433,68.41048,41.41501294,38.81410408,34.567895855,36.3215847,33.99303419,33.984731275,38.62202019,63.42638,37.305632779999996,38.74921372,42.32925145,10.07930743,14.70531896,17.80195917,12.04822511,6.780360353,11.92973865,14.46070017,6.961596907,23.4050916,37.5,46.3343277
Djibouti,DJI,"Secondary education, pupils",15812.0,18808.0,20516.0,38.81410408,26549.0,30142.0,30265.0,34972.0,41159.0,44481.0,37.305632779999996,50965.0,55082.0,57155.0,58553.0,59483.0,61284.0,60772.0,65144.0,65499.0,67970.0,68734.0,70903.0,69362.0
Dominica,DMA,Expense (% of GDP),39.53390433,68.41048,41.41501294,38.81410408,34.567895855,36.3215847,33.99303419,33.984731275,38.62202019,63.42638,37.305632779999996,38.74921372,42.32925145,38.77092972,35.04718618,35.23809433,34.90102361,31.484761315,26.19047546,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
Dominica,DMA,GDP (current US$),333470370.4,377462963.0,375200000.0,373318518.5,396711111.1,391455555.6,416674074.1,444685185.2,480003703.7,515618518.5,519859259.3,532081481.5,520355555.6,545325925.9,572255555.6,583177777.8,612711111.1,563355555.6,628244444.4,644259259.3,528944444.4,562911111.1,623062963.0,659311111.1
Dominica,DMA,GDP growth (annual %),2.340219321,68.41048,41.41501294,5.804954686,4.097836623,0.915286473,4.400774798,5.357937558,7.121312178,63.42638,37.305632779999996,0.042738888,42.32925145,0.004503997,2.335217421,35.23809433,1.447245565,31.484761315,2.96401061,3.948097579,51.293871175,5.37983839,10.39680766,3.652210122
Dominica,DMA,GDP per capita (current US$),4867.398963,5527.515273,5488.02785,5447.440115,5778.833065,5695.224424,6055.781096,6459.035037,6971.326338,7487.490104,7549.619647,7705.407172,7528.51002,7822.217972,8131.748761,8282.598747,8802.56172,8224.648966,9215.308541,9491.14996,7827.748427,8376.404141,9323.660895,9912.962128
Dominica,DMA,GDP per capita growth (annual %),2.876485595,0.262504887,41.41501294,5.551755221,3.918904013,0.790489439,4.291527701,5.29519444,7.110421755,63.42638,37.305632779999996,38.74921372,42.32925145,38.77092972,1.378365033,35.23809433,2.619035144,31.484761315,3.450331076,4.398314737,51.293871175,5.961605599,11.0179611,4.1446789
Dominica,DMA,GNI per capita growth (annual %),39.53390433,68.41048,41.41501294,38.81410408,34.567895855,36.3215847,33.99303419,33.984731275,38.62202019,63.42638,37.305632779999996,38.74921372,42.32925145,38.77092972,35.04718618,35.23809433,34.90102361,31.484761315,26.19047546,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
Dominica,DMA,Gross national expenditure (% of GDP),39.53390433,68.41048,41.41501294,38.81410408,34.567895855,36.3215847,33.99303419,33.984731275,38.62202019,63.42638,37.305632779999996,38.74921372,42.32925145,38.77092972,35.04718618,35.23809433,34.90102361,31.484761315,26.19047546,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
Dominica,DMA,"Government expenditure on education, total (% of GDP)",39.53390433,68.41048,41.41501294,38.81410408,34.567895855,36.3215847,33.99303419,33.984731275,38.62202019,63.42638,37.305632779999996,38.74921372,4.528962879,4.354281032,4.332166301,3.407119989,5.129719519,4.716050057,5.153604627,5.534490108,4.69630003,5.71689183,6.043142434,4.694237463
Dominica,DMA,Government Effectiveness: Percentile Rank,80.3278656,68.41048,79.4594574,78.37837982,72.63681793,70.58823395,69.75609589,71.8446579,72.8155365,72.72727203,72.24880219,71.5639801,73.4597168,73.93364716,59.13461685,62.8571434,60.47618866,42.8571434,42.8571434,40.0,48.57143021,48.09523773,49.05660248,61.320755
Dominica,DMA,"School enrollment, primary (% net)",94.78214,89.7846,94.44293,88.03911,84.56946,83.42215,81.8969,83.08997,83.93383,87.39084,37.305632779999996,95.64645,42.32925145,38.77092972,35.04718618,35.23809433,95.42178,31.484761315,26.19047546,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
Dominica,DMA,"School enrollment, secondary (% gross)",106.8920898,109.1175232,112.2250519,117.7977676,114.8188019,114.3469009,113.309082,112.8185806,110.8600006,111.7929611,108.6558533,109.1778488,102.7834008,38.77092972,93.3871994,95.94548035,34.90102361,31.484761315,26.19047546,105.625543,105.1815796,105.5356342,105.3875885,102.5858078
Dominica,DMA,"School enrollment, secondary (% net)",88.51696,85.13978,41.41501294,87.81282,87.40997,84.78321,72.56556,33.984731275,38.62202019,70.23535,73.52168,72.73973,42.32925145,38.77092972,35.04718618,80.9661,87.73568,31.484761315,26.19047546,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
Dominica,DMA,Control of Corruption: Estimate,0.861537576,68.41048,0.850210369,0.854120076,0.759357512,0.743590176,0.689822674,0.705601811,0.791117251,0.80834341,0.771071732,0.768938184,0.69570899,0.692387104,0.691183269,0.60711211,0.624173343,0.6347422,0.535799265,0.521607757,0.556784511,0.547485948,0.539586186,0.544514537
Dominica,DMA,Political Stability and Absence of Violence/Terrorism: Estimate,0.486361712,68.41048,0.547456384,0.672486365,0.945150733,0.829529405,0.909698367,0.787364066,0.911906004,0.665553093,0.903117776,1.139158607,0.980585456,1.119856238,1.05717814,1.054432034,0.9776631,1.172776699,1.069058418,1.029941559,1.317089558,1.334130645,1.308010459,1.285264254
Dominica,DMA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",39.53390433,68.41048,41.41501294,38.81410408,34.567895855,36.3215847,1.850088544,33.984731275,38.62202019,63.42638,37.305632779999996,38.74921372,42.32925145,38.77092972,35.04718618,35.23809433,34.90102361,31.484761315,26.19047546,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
Dominica,DMA,"Adjusted net savings, including particulate emission damage (% of GNI)",39.53390433,68.41048,41.41501294,38.81410408,34.567895855,36.3215847,33.99303419,33.984731275,38.62202019,63.42638,37.305632779999996,38.74921372,42.32925145,38.77092972,35.04718618,35.23809433,34.90102361,31.484761315,26.19047546,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
Dominica,DMA,"Secondary education, pupils",7429.0,7456.0,7500.0,7724.0,7477.0,7476.0,7475.0,7481.0,7309.0,7214.0,6581.0,6205.0,6093.0,38.77092972,5663.0,5561.0,34.90102361,31.484761315,26.19047546,4863.0,4750.0,4709.0,4636.0,4483.0
Dominican Republic,DOM,Expense (% of GDP),10.98758552,12.16971088,12.41007011,10.71209259,13.33171985,13.59536723,13.75977724,13.58623375,15.40665496,15.10620893,14.2243842,14.03562954,15.86627101,15.48464837,15.68056383,15.36126412,16.42697894,16.83568375,16.03178254,17.50165167,21.4214588,17.35929517,18.05692722,18.0662366
Dominican Republic,DOM,GDP (current US$),24305780629.0,25601823688.0,27137440786.0,21403167848.0,22322387382.0,35777560684.0,37879830084.0,43965458509.0,48091433554.0,48223781477.0,53801053353.0,57948261616.0,60561635556.0,62555417415.0,67014329100.0,70966782572.0,75552902636.0,79070274743.0,84994732049.0,89146130745.0,78546672407.0,94850719517.0,113478000000.0,120456000000.0
Dominican Republic,DOM,GDP growth (annual %),4.651725503,2.469370238,4.48650367,38.81410408,2.585566674,9.43178932,9.17120651,7.418405778,3.268086713,1.00345293,8.401145412,3.191962275,2.775671008,4.934733007,7.111226297,6.987711312,6.719740787,3.933861764,7.097516402,4.894030115,51.293871175,14.01242891,5.237956529,2.192298482
Dominican Republic,DOM,GDP per capita (current US$),2831.458836,2935.893673,3065.603295,2383.261718,2451.691616,3878.312067,4055.142703,4649.645589,5023.585134,4973.95187,5478.624704,5826.510141,6013.81965,6136.594293,6496.45167,6800.953094,7160.44201,7412.715716,7882.982216,8183.016236,7135.222733,8527.075486,10104.24493,10630.43174
Dominican Republic,DOM,GDP per capita growth (annual %),2.96955696,0.870183147,2.929020941,38.81410408,1.185383834,8.006607143,7.813763189,6.11794398,2.000882707,63.42638,7.02231183,1.890382524,1.502100746,3.664234009,5.847606957,5.76452491,5.540409787,2.809319218,5.953142055,3.815726823,51.293871175,12.83190804,4.232891968,1.285648258
Dominican Republic,DOM,GNI per capita growth (annual %),1.40931398,2.063032091,1.951747806,38.81410408,1.098139246,8.687813054,7.793315393,6.32884212,0.378326039,2.896667411,6.255112806,38.74921372,1.78020433,2.676710108,5.900231523,9.132876606,6.458596932,1.835025701,5.598081824,3.936632138,51.293871175,9.277860034,4.892402159,3.688413102
Dominican Republic,DOM,Gross national expenditure (% of GDP),108.3047428,106.7293276,107.2752626,100.1435069,99.05646965,104.9912824,107.3166501,107.7052151,113.5318028,108.4645725,110.5071592,110.4153374,108.9730109,106.0461304,104.8462988,104.2734544,103.342923,102.4000316,104.3489917,104.262317,107.1387469,108.8934231,110.3258244,107.1969801
Dominican Republic,DOM,"Government expenditure on education, total (% of GDP)",1.888290048,1.967829943,1.914010048,1.84465003,34.567895855,36.3215847,33.99303419,2.046789885,38.62202019,63.42638,1.887287887,1.879257558,42.32925145,3.62818152,3.622434431,3.604002773,3.850495608,3.920267523,3.928494675,4.042768731,4.517698508,3.580432716,3.610888721,3.760647738
Dominican Republic,DOM,Government Effectiveness: Percentile Rank,39.34426117,68.41048,43.78378296,36.75675583,31.3432827,36.76470566,34.63414764,27.6699028,30.09708786,32.53588486,29.18660355,30.80568695,36.01895905,36.96682358,36.05769348,37.61904907,40.95238113,38.09523773,38.57143021,38.09523773,41.90476227,51.90476227,50.47169876,56.60377502
Dominican Republic,DOM,"School enrollment, primary (% net)",84.72004,68.41048,90.98838,89.83362,82.90168,84.25703,81.78003,87.68849,84.02008,89.54384,91.87024,91.88699,91.01404,90.84502,89.28355,93.52992,93.32844,92.87434,92.71356,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
Dominican Republic,DOM,"School enrollment, secondary (% gross)",59.44007874,68.41048,67.81627655,38.81410408,68.88931274,70.52304077,33.99303419,79.92154694,78.75715637,80.71199799,77.97182754,77.42722002,77.98610639,79.1714978,80.11454425,79.93788964,80.09447287,79.94068011,80.21593,81.85623604,80.04441192,75.70448078,76.52831972,75.48055569
Dominican Republic,DOM,"School enrollment, secondary (% net)",40.60467,68.41048,50.94075,38.81410408,50.03848,53.29682,33.99303419,62.2369,60.8427,64.31607,63.72856,63.17685,63.82419,65.55798,66.95176,67.83227,68.88978,70.27235,70.60614,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
Dominican Republic,DOM,Control of Corruption: Estimate,39.53390433,68.41048,41.41501294,38.81410408,34.567895855,36.3215847,33.99303419,33.984731275,38.62202019,63.42638,37.305632779999996,38.74921372,42.32925145,38.77092972,35.04718618,35.23809433,34.90102361,31.484761315,26.19047546,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
Dominican Republic,DOM,Political Stability and Absence of Violence/Terrorism: Estimate,0.012947378,68.41048,0.118558995,38.81410408,34.567895855,36.3215847,33.99303419,33.984731275,38.62202019,63.42638,37.305632779999996,38.74921372,0.252366811,0.207428694,0.145934492,0.227570921,0.241259411,0.152073905,0.012300388,21.195026695000003,0.164981201,0.28738603,0.249287635,0.239014015
Dominican Republic,DOM,"Adjusted net savings, excluding particulate emission damage (% of GNI)",20.80540082,21.8997933,21.39914885,19.0799959,20.14295526,18.36481302,18.71467358,18.08562453,17.17757505,15.26551307,15.42832093,14.07857454,14.48425129,15.06294478,16.38999099,18.62257021,18.53839402,18.63641939,20.12700626,20.00665421,17.78606303,21.89448337,37.5,46.3343277
Dominican Republic,DOM,"Adjusted net savings, including particulate emission damage (% of GNI)",20.15270518,21.28118811,20.83591765,18.51156838,19.56534779,17.86316917,18.25480892,17.66961284,16.80522971,14.8864832,15.07441259,13.71037783,14.08466998,14.64314367,15.98019227,18.22198382,18.15282183,18.26878996,19.78061579,19.67543835,17.43127458,21.57583769,37.5,46.3343277
Dominican Republic,DOM,"Secondary education, pupils",653558.0,68.41048,757790.0,38.81410408,782690.0,808352.0,33.99303419,920494.0,909331.0,934126.0,904527.0,898690.0,905616.0,919763.0,931068.0,929493.0,928854.0,924737.0,924714.0,940592.0,916659.0,864097.0,870991.0,856499.0
Ecuador,ECU,Expense (% of GDP),39.53390433,68.41048,41.41501294,38.81410408,34.567895855,36.3215847,33.99303419,33.984731275,38.62202019,63.42638,37.305632779999996,38.74921372,42.32925145,33.53097747,33.32687967,34.07585382,35.05495721,31.51926797,33.72504492,33.1468965,34.03967542,31.92617493,30.43659832,46.3343277
Ecuador,ECU,GDP (current US$),17539454727.0,23127055000.0,27054197000.0,30965208000.0,35194947000.0,40278849000.0,45690762000.0,49848725000.0,61139438000.0,60094978000.0,68151329000.0,78986648000.0,87735048000.0,96570334000.0,102718000000.0,97209558000.0,97671433000.0,104467000000.0,107479000000.0,107596000000.0,95865473000.0,107179000000.0,116133000000.0,121147000000.0
Ecuador,ECU,GDP growth (annual %),1.091801647,4.206271857,4.928095496,2.884500365,6.832397366,5.39862244,4.341131986,1.902428597,6.564920682,1.09101297,4.02913788,8.481476563,5.783212336,7.211236537,4.226065204,0.119692109,34.90102361,5.97039881,1.044294607,0.165404465,51.293871175,9.42189269,5.868423549,1.98823814
Ecuador,ECU,GDP per capita (current US$),1382.234218,1791.303597,2059.158554,2315.622152,2586.209147,2909.02606,3243.670104,3478.924888,4194.757507,4053.363311,4520.30959,5153.691642,5634.083932,6109.290315,6405.799793,5976.159681,5917.637713,6233.322448,6303.918867,6205.057652,5463.645153,6061.323502,6515.585284,6737.847484
Ecuador,ECU,GDP per capita growth (annual %),39.53390433,2.418207639,3.109353937,1.085416927,4.976625491,3.591033747,2.563601111,0.176823126,4.763183263,63.42638,2.299025938,6.715249311,4.112337995,5.617805735,2.744123065,35.23809433,34.90102361,4.361954674,26.19047546,21.195026695000003,51.293871175,8.577895442,5.02829597,1.102305913
Ecuador,ECU,GNI per capita growth (annual %),8.454788321,2.442729237,6.501820835,2.399084125,3.706449002,6.735022305,6.023176816,2.907960263,9.27674584,63.42638,4.283555679,9.121554636,3.685962963,5.591052948,2.842060414,35.23809433,34.90102361,5.280231196,26.19047546,21.195026695000003,51.293871175,11.5255623,4.442093882,0.536695732
Ecuador,ECU,Gross national expenditure (% of GDP),90.30218157,100.9142279,103.3678102,98.67399567,97.87516941,96.70385815,94.43898747,93.88571924,94.03769462,98.72809006,100.8059931,97.80894361,97.34010974,98.68277043,98.71630421,102.3190683,99.45590846,100.6465485,100.9216073,99.9855803,97.42218661,99.12932444,100.0303014,99.86589439
Ecuador,ECU,"Government expenditure on education, total (% of GDP)",1.202659965,68.41048,41.41501294,38.81410408,34.567895855,36.3215847,33.99303419,33.984731275,38.62202019,4.5176301,4.600289822,4.744249821,4.653100014,4.929979801,5.210209846,5.105700016,4.463976688,4.606677335,4.625026059,4.245779991,4.261030197,3.647769928,3.59897995,3.893650055
Ecuador,ECU,Government Effectiveness: Percentile Rank,26.77595711,68.41048,22.70270348,17.83783722,15.92039776,16.1764698,14.63414669,19.41747665,20.87378693,26.79425812,29.66507149,36.01895905,38.86256027,39.33649445,40.38461685,38.09523773,37.61904907,39.52381134,41.42856979,37.61904907,34.2857132,42.38095093,40.56603622,32.54716873
Ecuador,ECU,"School enrollment, primary (% net)",95.58856,96.80904,97.41598,97.01792,34.567895855,95.95781,95.93721,96.72017,94.52771,92.34961,92.62287,91.98807,91.67788,91.50564,91.35484,91.6503,91.66046,91.64154,90.94167,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
Ecuador,ECU,"School enrollment, secondary (% gross)",55.96126938,56.28702164,57.24361038,56.81657028,57.40961075,59.8716011,61.9531517,63.44718933,38.62202019,85.97103882,91.55838776,95.69297028,98.55480194,100.6592102,102.5903397,100.7917862,98.08037649,96.16376518,94.97481009,93.83716371,93.98494913,94.58992826,94.13353058,92.81180259
Ecuador,ECU,"School enrollment, secondary (% net)",47.76897,48.55978,49.94952,49.94144,50.72485,53.08892,54.49689,56.01364,38.62202019,69.16066,71.80644,72.8084,76.17987,80.13801,83.36107,84.72536,85.92267,85.3386,84.67039,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
Ecuador,ECU,Control of Corruption: Estimate,39.53390433,68.41048,41.41501294,38.81410408,34.567895855,36.3215847,33.99303419,33.984731275,38.62202019,63.42638,37.305632779999996,38.74921372,42.32925145,38.77092972,35.04718618,35.23809433,34.90102361,31.484761315,26.19047546,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
Ecuador,ECU,Political Stability and Absence of Violence/Terrorism: Estimate,39.53390433,68.41048,41.41501294,38.81410408,34.567895855,36.3215847,33.99303419,33.984731275,38.62202019,63.42638,37.305632779999996,38.74921372,42.32925145,38.77092972,35.04718618,35.23809433,34.90102361,31.484761315,26.19047546,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
Ecuador,ECU,"Adjusted net savings, excluding particulate emission damage (% of GNI)",2.046188102,1.564179616,2.173789538,1.178205979,34.567895855,36.3215847,0.767173169,2.604332414,4.721418078,8.930535381,4.978326264,4.860917097,6.166849817,7.206240331,7.274767364,8.330745071,9.604412373,8.397921022,4.578985966,5.393973018,6.396445968,2.65951239,37.5,46.3343277
Ecuador,ECU,"Adjusted net savings, including particulate emission damage (% of GNI)",1.704386057,1.249519819,1.852668983,0.852404294,34.567895855,36.3215847,0.436147031,2.262406748,4.384501549,8.586362688,4.632593319,4.533190358,5.834661843,6.883712919,6.958012151,8.004303938,9.280755864,8.089359142,4.282664268,5.103175014,6.077575436,2.356650843,37.5,46.3343277
Ecuador,ECU,"Secondary education, pupils",917245.0,936406.0,966362.0,972777.0,996535.0,1053175.0,1103258.0,1141866.0,38.62202019,1571052.0,1576903.0,1614069.0,1701603.0,1797646.0,1874854.0,1890959.0,1900680.0,1879315.0,1871037.0,1859694.0,1862855.0,1866002.0,1846625.0,1810723.0
"Egypt, Arab Rep.",EGY,Expense (% of GDP),39.53390433,68.41048,27.24835049,27.33245509,26.89037709,27.38885794,32.76367169,29.33523093,30.31820436,30.07712531,28.86025195,29.1899278,28.68949663,32.20173081,32.92062911,30.23036949,34.90102361,31.484761315,26.19047546,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
"Egypt, Arab Rep.",EGY,GDP (current US$),99838543960.0,96684636119.0,85146067416.0,80288461538.0,78782467532.0,89660339660.0,107426000000.0,130438000000.0,162818000000.0,189147000000.0,218984000000.0,235990000000.0,279117000000.0,288434000000.0,305595000000.0,329367000000.0,332442000000.0,248363000000.0,262589000000.0,318679000000.0,383818000000.0,424672000000.0,476748000000.0,395926000000.0
"Egypt, Arab Rep.",EGY,GDP growth (annual %),6.37000383,3.535251974,2.390204026,3.193454737,4.092071611,4.471744472,6.843838194,7.087827427,7.156283566,4.6735998,5.147234858,1.764571949,2.226199799,2.185466054,2.91591188,4.372019078,4.346643456,4.181221,5.331108619,5.552093072,3.550164838,3.290646012,6.587845609,3.760280523
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),1366.092744,1295.137418,1116.828846,1031.275563,991.2556891,1105.539207,1298.979002,1547.741707,1896.215943,2161.639646,2455.081946,2590.643849,2996.067707,3025.525636,3133.391023,3306.981594,3270.628777,2395.103333,2484.703156,2962.98892,3511.11381,3827.354154,4233.307837,3456.789685
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),4.096090577,1.359552116,0.258696268,1.053582468,1.965246839,2.380324618,4.777512979,5.085467278,5.173810699,2.715525921,3.149778512,38.74921372,42.32925145,38.77092972,0.599558564,2.20415858,2.244973756,2.120154772,3.351667532,3.715840886,1.881119759,1.762204843,5.01555865,2.023158424
"Egypt, Arab Rep.",EGY,GNI per capita growth (annual %),5.299016638,3.186862934,41.41501294,1.700236318,3.094650818,2.612975826,7.122920324,4.44270403,5.327218171,63.42638,1.769434129,1.29996006,42.32925145,0.616663794,35.04718618,2.582835723,2.041202054,0.968299024,2.633060321,2.264117202,2.283084777,1.782963783,4.736283871,0.896229118
"Egypt, Arab Rep.",EGY,Gross national expenditure (% of GDP),106.6157013,104.8508503,104.354711,102.5868263,101.3599835,102.2655525,101.6189089,104.5784103,105.5946399,106.6398004,105.2378584,104.1207789,107.917836,106.3373468,108.4319249,108.478252,109.5556212,112.8039607,109.9417085,107.8359543,107.1807041,108.7346731,106.8090532,102.2392028
"Egypt, Arab Rep.",EGY,"Government expenditure on education, total (% of GDP)",39.53390433,68.41048,41.41501294,4.945630074,4.6707201,4.794429779,4.001780033,3.68460989,3.760829926,63.42638,37.305632779999996,38.74921372,42.32925145,38.77092972,35.04718618,35.23809433,34.90102361,31.484761315,26.19047546,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
"Egypt, Arab Rep.",EGY,Government Effectiveness: Percentile Rank,49.72677612,68.41048,41.62162018,43.78378296,47.26368332,42.15686417,37.07316971,43.68931961,42.23300934,49.76076508,42.5837326,41.7061615,29.38388634,24.17061615,24.03846169,28.09523773,33.33333206,32.38095093,37.61904907,40.95238113,36.19047546,34.76190567,34.43396378,41.98113251
"Egypt, Arab Rep.",EGY,"School enrollment, primary (% net)",86.64983,87.37485,88.29474,89.50439,90.66548,89.13222,88.2461,92.40917,38.62202019,93.55801,95.94726,93.51389,98.53698,38.77092972,98.0269,35.23809433,97.45606,97.02531,97.03257,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
"Egypt, Arab Rep.",EGY,"School enrollment, secondary (% gross)",77.83394623,79.38973999,78.81741333,78.50660706,77.78417969,36.3215847,33.99303419,33.984731275,38.62202019,63.21549988,64.72963715,72.54875946,73.01824951,73.89544662,73.37234211,35.23809433,75.75240867,76.43376531,76.98161894,77.90939788,79.65447501,81.88334871,37.5,84.4748622
"Egypt, Arab Rep.",EGY,"School enrollment, secondary (% net)",39.53390433,68.41048,41.41501294,38.81410408,34.567895855,36.3215847,33.99303419,33.984731275,38.62202019,63.42638,37.305632779999996,38.74921372,42.32925145,38.77092972,76.81479,35.23809433,80.74153,81.65996,82.77635,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
"Egypt, Arab Rep.",EGY,Control of Corruption: Estimate,39.53390433,68.41048,41.41501294,38.81410408,34.567895855,36.3215847,33.99303419,33.984731275,38.62202019,63.42638,37.305632779999996,38.74921372,42.32925145,38.77092972,35.04718618,35.23809433,34.90102361,31.484761315,26.19047546,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
"Egypt, Arab Rep.",EGY,Political Stability and Absence of Violence/Terrorism: Estimate,0.049797524,68.41048,41.41501294,38.81410408,34.567895855,36.3215847,33.99303419,33.984731275,38.62202019,63.42638,37.305632779999996,38.74921372,42.32925145,38.77092972,35.04718618,35.23809433,34.90102361,31.484761315,26.19047546,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
"Egypt, Arab Rep.",EGY,"Adjusted net savings, excluding particulate emission damage (% of GNI)",8.154416935,10.83476928,9.312220192,7.722237946,7.673026133,6.068365667,7.260571199,8.765998912,7.458225577,5.42586276,6.895540715,4.160021971,2.320810852,3.641652011,2.510697523,3.543009369,3.369068301,0.759951698,3.402411267,6.240516466,4.423444763,23.4050916,37.5,46.3343277
"Egypt, Arab Rep.",EGY,"Adjusted net savings, including particulate emission damage (% of GNI)",7.044164353,9.771062317,8.261000969,6.652306179,6.631161898,5.070011052,6.328553332,7.923085916,6.692409107,4.659486022,6.132168989,3.403641095,1.569123454,2.902156479,1.780111301,2.80488052,2.647599222,0.059051764,2.716458379,5.56570924,3.752000999,23.4050916,37.5,46.3343277
"Egypt, Arab Rep.",EGY,"Secondary education, pupils",8028170.0,8323597.0,8360316.0,8384065.0,8329822.0,36.3215847,33.99303419,33.984731275,38.62202019,6665801.0,6845748.0,7745940.0,7910112.0,8121734.0,8208329.0,35.23809433,8744802.0,8938257.0,9136789.0,9413798.0,9818577.0,10310870.0,37.5,11190521.0
El Salvador,SLV,Expense (% of GDP),15.02003275,22.97001654,20.22237458,17.34459904,19.61775663,20.47557491,22.52952989,20.54227225,22.75157073,25.85330214,24.14581156,24.88987262,22.9022054,22.99581282,22.76971752,22.76329409,23.20790377,24.8439899,24.72709385,24.7593666,33.94460698,29.50748438,27.39431166,27.68008687
El Salvador,SLV,GDP (current US$),11784927700.0,12282533600.0,12664190300.0,13243892200.0,13724810900.0,14698000000.0,15999890000.0,17011750000.0,17986890000.0,17601620000.0,18447920000.0,20283780000.0,21386150000.0,21990960000.0,22593470000.0,23438240000.0,24191430000.0,24979190000.0,26020850000.0,26881140000.0,24921190000.0,29043140000.0,31870120000.0,33853940000.0
El Salvador,SLV,GDP growth (annual %),1.127906977,0.87961366,1.572918448,1.565393031,0.889404486,2.680830094,4.336998603,1.847602206,2.154402983,63.42638,2.154195367,3.773584998,2.887700102,2.182952325,1.729399842,2.400000089,2.539062411,2.247619081,2.412444224,2.437471591,51.293871175,11.9047617,2.954615165,3.539156693
El Salvador,SLV,GDP per capita (current US$),1982.870935,2058.044591,2115.411874,2207.830895,2285.689074,2447.391408,2665.618072,2830.656938,2983.248296,2910.186518,3040.07301,3330.600495,3497.912569,3582.26694,3666.012489,3790.340891,3901.34015,4020.126714,4183.54621,4320.116715,3997.192796,4642.607431,5074.602102,5365.444914
El Salvador,SLV,GDP per capita growth (annual %),0.626535379,0.46220479,1.257831269,1.362756612,0.787383831,2.665322592,4.393649087,1.720416076,1.824471867,63.42638,1.818016136,3.400791706,2.486379215,1.769083037,1.331326807,2.05686594,2.255892674,2.038089506,2.309139463,2.396133219,51.293871175,11.52715941,2.552374867,3.058269878
El Salvador,SLV,GNI per capita growth (annual %),0.43585873,1.049057755,0.670108992,38.81410408,34.567895855,3.220770825,4.693030779,1.570863658,38.62202019,63.42638,1.129519789,1.57922826,1.928844959,1.025130189,0.795481114,3.908575082,2.504944543,0.680723968,1.164904819,3.783481947,51.293871175,7.471590443,0.38138984,4.384354395
El Salvador,SLV,Gross national expenditure (% of GDP),115.0555485,115.8721544,114.8929111,116.3901402,117.9698432,119.182746,121.5762108,126.4869869,127.1846884,118.1687822,119.6438948,121.3130886,120.506496,121.0014479,118.9986753,117.5879674,115.9019124,116.2451224,117.7649078,116.1301567,117.4059505,124.2821196,123.8341117,118.9204861
El Salvador,SLV,"Government expenditure on education, total (% of GDP)",2.838680029,68.41048,3.242840052,3.134670019,34.567895855,3.177850008,3.492980003,3.60984993,4.458109856,4.659500122,4.048079967,3.89854002,3.712440014,3.801490068,3.824160099,3.909879923,3.825239897,3.725229979,3.605750084,3.387109995,3.660880089,3.577660084,3.256340027,3.172189951
El Salvador,SLV,Government Effectiveness: Percentile Rank,30.60109329,68.41048,32.43243408,39.45946121,42.78606796,39.70588303,48.29268265,47.08737946,49.02912521,54.06698608,55.98086166,51.6587677,51.6587677,50.71089935,54.80769348,44.2857132,38.57143021,37.61904907,34.76190567,34.2857132,42.8571434,38.09523773,39.15094376,53.77358627
El Salvador,SLV,"School enrollment, primary (% net)",89.19182,89.5926,91.13224,93.11135,34.567895855,94.36592,94.78403,94.15772,94.4002,94.37584,94.46109,94.08134,93.22315,90.57777,88.23495,85.79246,84.4549,80.23355,80.99537,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
El Salvador,SLV,"School enrollment, secondary (% gross)",54.83993149,57.17686081,60.69784164,64.14383698,67.83882904,67.62876129,67.4043808,67.32131195,66.12458038,66.70648193,68.14482181,69.74462177,70.83097815,72.24528601,71.38583491,70.72582538,68.29660956,66.1074424,66.93257137,64.84865372,65.18371913,64.98137875,65.22678249,65.57098656
El Salvador,SLV,"School enrollment, secondary (% net)",47.93307,49.39867,53.2061,38.81410408,34.567895855,57.372,56.26755,56.40539,57.25487,58.78916,61.23691,63.49826,65.32173,67.03843,66.52072,65.16322,63.97324,60.18056,61.83092,21.195026695000003,51.293871175,23.4050916,37.5,46.3343277
